"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_TYPE_SUITE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","OWN_CAR_AGE","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","OBS_30_CNT_SOCIAL_CIRCLE","DEF_30_CNT_SOCIAL_CIRCLE","OBS_60_CNT_SOCIAL_CIRCLE","DEF_60_CNT_SOCIAL_CIRCLE","DAYS_LAST_PHONE_CHANGE"
114590,0,"Revolving loans","M","N",0,202500,270000,13500,270000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.018801,-9290,-2172,-8699,-1287,15,1,1,0,1,1,0,"High skill tech staff",2,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1271
114603,0,"Cash loans","M","Y",1,180000,1236816,40027.5,1080000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.010643,-10688,-2808,-2604,-795,8,1,1,0,1,0,0,"Sales staff",3,2,2,"FRIDAY",13,0,0,0,0,0,0,"Self-employed",0,0,0,0,-228
114649,0,"Cash loans","M","Y",1,216000,390960,21339,337500,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.006629,-12344,-637,-338,-4209,10,1,1,0,1,0,0,"Managers",3,2,2,"FRIDAY",7,0,0,0,0,0,0,"Bank",0,0,0,0,-1252
114656,0,"Cash loans","F","Y",0,76500,509400,37197,450000,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.019689,-11958,-2124,-1581,-981,9,1,1,0,1,0,1,"Sales staff",2,2,2,"THURSDAY",15,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-454
114660,0,"Cash loans","M","Y",1,121500,225000,12334.5,225000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","With parents",0.025164,-12907,-896,-7047,-4125,14,1,1,1,1,0,0,"Laborers",3,2,2,"SUNDAY",13,0,0,0,0,1,1,"Business Entity Type 3",6,0,6,0,-1924
114876,0,"Cash loans","F","Y",0,135000,1288350,37795.5,1125000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.018801,-19844,-3431,-6752,-3346,18,1,1,0,1,0,0,"Cleaning staff",1,2,2,"MONDAY",8,0,0,0,0,0,0,"Housing",3,1,3,1,-1784
114902,0,"Cash loans","F","Y",0,103500,327024,18391.5,270000,"Family","Working","Secondary / secondary special","Single / not married","House / apartment",0.025164,-19763,-253,-5487,-1323,0,1,1,0,1,0,1,"Sales staff",1,2,2,"THURSDAY",13,0,0,0,0,0,0,"Other",3,0,3,0,-1212
114932,0,"Cash loans","F","Y",0,202500,450000,19822.5,450000,"Family","Working","Secondary / secondary special","Separated","House / apartment",0.01452,-17630,-3103,-3675,-1178,13,1,1,0,1,0,0,"Laborers",1,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Industry: type 9",0,0,0,0,-749
114985,0,"Cash loans","M","Y",1,135000,964989,28345.5,805500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.030755,-14521,-1894,-7230,-4008,13,1,1,0,1,0,0,"Drivers",3,2,2,"MONDAY",14,0,0,0,0,0,0,"Security Ministries",2,0,2,0,-2271
115074,0,"Cash loans","M","N",0,135000,485640,44671.5,450000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.003813,-10578,-1384,-143,-3250,15,1,1,1,1,0,0,"Sales staff",2,2,2,"FRIDAY",7,0,0,0,0,0,0,"Self-employed",3,0,3,0,-810
115127,0,"Cash loans","F","Y",1,180000,835380,42781.5,675000,"Unaccompanied","State servant","Secondary / secondary special","Married","House / apartment",0.001276,-9734,-572,-994,-1359,4,1,1,0,1,0,0,"Laborers",3,2,2,"THURSDAY",9,0,0,0,0,0,0,"Medicine",4,0,4,0,-1622
115167,0,"Cash loans","F","Y",0,157500,912019.5,44005.5,801000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.031329,-15927,-436,-8176,-4480,8,1,1,0,1,0,1,"High skill tech staff",2,2,2,"FRIDAY",8,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-667
115306,0,"Cash loans","F","N",0,144000,807984,26703,697500,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.019689,-16020,-2974,-10159,-4424,6,1,1,0,1,1,0,"Laborers",2,2,2,"THURSDAY",16,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1779
115377,1,"Cash loans","F","N",0,126000,508495.5,24462,454500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.022625,-14314,-3751,-6707,-4012,11,1,1,0,1,1,0,"Sales staff",2,2,2,"FRIDAY",10,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-417
115417,0,"Cash loans","F","Y",0,270000,9e+05,45954,9e+05,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.020246,-10735,-804,-5324,-1893,9,1,1,1,1,1,0,"Accountants",2,3,3,"FRIDAY",13,1,1,0,1,1,0,"Transport: type 4",1,1,1,1,-1508
115421,0,"Cash loans","M","Y",1,202500,679500,32688,679500,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","With parents",0.031329,-13620,-912,-679,-4457,8,1,1,0,1,0,0,"Drivers",2,2,2,"MONDAY",8,0,0,0,0,0,0,"Business Entity Type 1",2,1,2,1,-70
115435,0,"Cash loans","M","Y",0,315000,1121575.5,37197,918000,"Unaccompanied","Commercial associate","Incomplete higher","Single / not married","House / apartment",0.018801,-15536,-2408,-5231,-4621,15,1,1,0,1,0,0,"Sales staff",1,2,2,"THURSDAY",10,0,0,0,0,0,0,"Self-employed",4,0,4,0,-1036
115520,0,"Cash loans","F","Y",2,103500,241618.5,23665.5,229500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020713,-13481,-2408,-374,-1683,1,1,1,1,1,1,0,"Medicine staff",4,3,3,"TUESDAY",6,0,0,0,0,0,0,"Medicine",2,0,2,0,-1437
115573,0,"Cash loans","M","Y",0,135000,1436850,42142.5,1125000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.019101,-20638,-4963,-10139,-4063,8,1,1,0,1,0,0,"Security staff",2,2,2,"MONDAY",9,0,0,0,0,0,0,"Government",0,0,0,0,-652
115668,0,"Cash loans","M","Y",0,270000,799299,33993,702000,"Family","State servant","Secondary / secondary special","Married","House / apartment",0.011703,-16587,-8657,-8659,-112,6,1,1,0,1,1,0,"Medicine staff",2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Electricity",3,0,3,0,-1543
115712,0,"Cash loans","M","Y",2,292500,1575000,43312.5,1575000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.019689,-15062,-1932,-340,-4351,9,1,1,0,1,0,0,"Sales staff",4,2,2,"MONDAY",10,0,0,0,0,0,0,"Business Entity Type 3",5,0,5,0,-1542
115721,0,"Cash loans","F","Y",1,202500,993082.5,40446,913500,"Family","Commercial associate","Higher education","Married","House / apartment",0.025164,-13384,-3408,-2946,-4751,11,1,1,0,1,0,0,"Core staff",3,2,2,"MONDAY",9,0,0,0,0,0,0,"Trade: type 2",1,0,1,0,-1609
115728,0,"Revolving loans","M","Y",0,90000,270000,13500,270000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.019101,-15104,-254,-6863,-5025,17,1,1,0,1,0,0,"Managers",2,2,2,"MONDAY",16,0,0,0,0,0,0,"Self-employed",1,0,1,0,-480
115737,0,"Cash loans","M","N",0,135000,227520,14940,180000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","With parents",0.018801,-11596,-1014,-5862,-3829,16,1,1,0,1,0,1,"Core staff",2,2,2,"MONDAY",12,0,0,0,0,1,1,"Military",0,0,0,0,-221
115794,0,"Revolving loans","F","Y",1,157500,225000,11250,225000,"Children","Working","Higher education","Married","House / apartment",0.010276,-14726,-3528,-1171,-4484,2,1,1,1,1,0,0,"Managers",3,2,2,"SATURDAY",18,0,0,0,0,0,0,"Police",0,0,0,0,-728
115870,0,"Revolving loans","M","Y",0,450000,1350000,67500,1350000,"Unaccompanied","Commercial associate","Higher education","Separated","House / apartment",0.02461,-21593,-559,-471,-4199,1,1,1,0,1,0,0,"Managers",1,2,2,"THURSDAY",16,0,0,0,0,1,1,"Business Entity Type 3",0,0,0,0,-396
116024,0,"Cash loans","M","N",0,157500,135000,14175,135000,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.018209,-13335,-2951,-1174,-4179,11,1,1,0,1,1,0,"Managers",2,3,3,"MONDAY",20,0,0,0,0,0,0,"Industry: type 7",0,0,0,0,-366
116045,0,"Cash loans","F","Y",0,225000,679500,26946,679500,"Unaccompanied","Commercial associate","Higher education","Separated","House / apartment",0.010006,-13701,-1343,-1351,-1785,2,1,1,1,1,1,1,"Accountants",1,2,1,"TUESDAY",12,0,0,0,0,0,0,"Housing",0,0,0,0,-1626
116109,0,"Cash loans","M","Y",0,360000,284256,30744,270000,"Unaccompanied","Commercial associate","Higher education","Single / not married","House / apartment",0.04622,-8889,-892,-3737,-1453,3,1,1,1,1,0,1,"Accountants",1,1,1,"MONDAY",17,0,1,1,0,1,1,"Trade: type 2",0,0,0,0,-1
116127,0,"Cash loans","M","N",1,144000,675000,19476,675000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.026392,-19915,-7562,-5735,-3437,7,1,1,0,1,0,0,"High skill tech staff",3,2,2,"TUESDAY",17,0,0,0,0,0,0,"Telecom",1,1,1,1,-484
116155,0,"Cash loans","M","N",0,225000,797557.5,42624,688500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.003122,-16016,-1618,-8449,-3752,10,1,1,0,1,1,0,"Managers",2,3,3,"TUESDAY",11,0,0,0,0,1,1,"Business Entity Type 3",0,0,0,0,-1269
116169,0,"Revolving loans","F","Y",0,202500,270000,13500,270000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.0228,-16585,-9622,-2101,-134,9,1,1,0,1,0,0,"Medicine staff",2,2,2,"FRIDAY",16,0,0,0,0,0,0,"Medicine",1,0,1,0,-405
116188,0,"Cash loans","M","Y",0,184500,799299,38583,702000,"Spouse, partner","Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",0.031329,-8222,-109,-3040,-910,15,1,1,0,1,0,0,"High skill tech staff",2,2,2,"FRIDAY",17,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1482
116196,0,"Cash loans","M","Y",0,270000,191880,20664,180000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.04622,-13885,-1940,-6382,-4573,0,1,1,1,1,1,0,"High skill tech staff",2,1,1,"SUNDAY",11,0,0,0,1,1,0,"Telecom",0,0,0,0,-1916
116220,0,"Cash loans","M","N",0,247500,1288350,37800,1125000,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.028663,-21892,-4577,-5561,-4131,9,1,1,0,1,0,0,"Laborers",2,2,2,"THURSDAY",15,0,0,0,0,0,0,"Business Entity Type 3",1,1,1,1,0
116230,0,"Cash loans","F","Y",0,144000,450000,27531,450000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.002042,-17398,-4976,-947,-931,7,1,1,0,1,0,0,"Laborers",2,3,3,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1221
116262,0,"Cash loans","F","Y",1,112500,543037.5,36418.5,463500,"Family","Working","Secondary / secondary special","Married","House / apartment",0.022625,-11802,-1146,-3422,-1166,65,1,1,0,1,0,0,"Laborers",3,2,2,"TUESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1099
116286,0,"Cash loans","M","Y",3,202500,651595.5,35478,526500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-12552,-4750,-244,-4529,8,1,1,0,1,0,0,"Medicine staff",5,1,1,"TUESDAY",19,0,0,0,0,0,0,"Hotel",1,0,1,0,-2557
116388,0,"Cash loans","F","Y",1,360000,1800000,49500,1800000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.04622,-16552,-1672,-10440,-50,7,1,1,0,1,0,0,"Accountants",3,1,1,"SUNDAY",15,0,0,0,0,1,1,"Business Entity Type 3",1,0,1,0,-2734
116456,0,"Cash loans","M","N",0,180000,1006920,51543,9e+05,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.022625,-19240,-1856,-3616,-2743,11,1,1,0,1,0,1,"Drivers",2,2,2,"TUESDAY",14,0,0,0,0,0,0,"Government",4,0,4,0,-621
116504,0,"Cash loans","M","Y",1,585000,1141686,41139,922500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.010006,-11413,-2751,-1515,-1937,3,1,1,0,1,0,0,"Drivers",3,2,1,"MONDAY",15,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-130
116651,0,"Cash loans","M","Y",1,171000,343377,27256.5,283500,"Unaccompanied","Working","Secondary / secondary special","Married","With parents",0.010006,-9150,-469,-6394,-1626,8,1,1,0,1,1,0,"Laborers",3,2,1,"FRIDAY",14,0,0,0,0,0,0,"Industry: type 9",0,0,0,0,0
116713,0,"Cash loans","M","Y",1,247500,728460,57685.5,675000,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.018029,-10538,-1724,-4348,-2289,14,1,1,0,1,0,0,"Sales staff",3,3,3,"THURSDAY",9,0,0,0,0,0,0,"Self-employed",13,0,13,0,-211
116738,0,"Cash loans","F","Y",2,171000,1575000,49585.5,1575000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.018801,-13196,-5344,-1703,-1696,12,1,1,1,1,0,0,"Accountants",4,2,2,"SATURDAY",9,0,0,0,0,0,0,"Government",0,0,0,0,-1504
116750,0,"Cash loans","F","Y",1,126000,1125000,33025.5,1125000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.011703,-10128,-367,-10099,-2030,13,1,1,0,1,1,0,"Core staff",3,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Trade: type 7",2,1,2,0,-571
116776,0,"Cash loans","F","Y",0,171000,265851,21442.5,229500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.030755,-12034,-4856,-1980,-1990,3,1,1,0,1,0,0,"Secretaries",2,2,2,"THURSDAY",16,0,0,0,0,0,0,"Medicine",0,0,0,0,-2139
116826,0,"Cash loans","M","Y",2,112500,341280,22936.5,270000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.007305,-13523,-642,-379,-4831,23,1,1,0,1,0,0,"Laborers",4,3,3,"SATURDAY",8,0,0,0,0,0,0,"Construction",0,0,0,0,-2523
116963,0,"Cash loans","F","N",0,630000,1166535,65137.5,1102500,"Unaccompanied","Commercial associate","Higher education","Civil marriage","House / apartment",0.010147,-10920,-1672,-5165,-3499,3,1,1,1,1,0,0,"Sales staff",2,2,2,"MONDAY",17,1,1,0,1,1,0,"Business Entity Type 3",0,0,0,0,-1877
117013,0,"Cash loans","M","Y",0,225000,9e+05,26316,9e+05,"Unaccompanied","Working","Higher education","Married","House / apartment",0.010006,-20194,-1984,-4360,-3582,10,1,1,1,1,1,0,"Laborers",2,2,2,"MONDAY",8,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-2020
117089,0,"Cash loans","F","N",1,427500,1575000,49585.5,1575000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.032561,-12559,-1267,-2796,-675,14,1,1,1,1,1,1,"Core staff",3,1,1,"WEDNESDAY",19,0,0,0,0,0,0,"Self-employed",0,0,0,0,-883
117334,0,"Cash loans","M","Y",0,396000,1928304,71590.5,1800000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.0228,-17108,-7048,-1094,-652,11,1,1,0,1,0,0,"Laborers",2,2,2,"THURSDAY",11,0,1,1,0,1,1,"Industry: type 9",2,0,2,0,-2073
117365,0,"Cash loans","F","Y",1,135000,495000,25402.5,495000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.006852,-13025,-1522,-1789,-5170,2,1,1,1,1,0,0,"Accountants",3,3,3,"TUESDAY",7,1,0,1,1,0,1,"Business Entity Type 3",5,0,5,0,-649
117368,0,"Cash loans","M","N",0,157500,528232.5,40878,468000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","With parents",0.035792,-12862,-3976,-7004,-5303,3,1,1,0,1,0,1,"Laborers",2,2,2,"TUESDAY",10,0,0,0,0,0,0,"Transport: type 4",0,0,0,0,-2460
117378,0,"Cash loans","F","Y",0,207000,1350000,39604.5,1350000,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.010006,-16369,-5537,-6856,-4186,12,1,1,0,1,1,0,"Core staff",2,2,1,"FRIDAY",7,0,0,0,0,0,0,"Government",0,0,0,0,-424
117385,0,"Cash loans","F","N",1,135000,927000,24583.5,927000,"Other_A","Commercial associate","Higher education","Civil marriage","House / apartment",0.031329,-11978,-739,-11928,-566,10,1,1,0,1,0,0,"Sales staff",3,2,2,"FRIDAY",12,0,0,0,0,1,1,"Business Entity Type 3",3,0,2,0,-297
117393,0,"Revolving loans","M","Y",2,225000,180000,9000,180000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020713,-12031,-1987,-1693,-1756,12,1,1,0,1,0,0,"Laborers",4,3,3,"THURSDAY",9,0,0,0,0,1,1,"Business Entity Type 3",1,0,1,0,0
117440,1,"Cash loans","M","Y",0,202500,225000,25578,225000,"Unaccompanied","Commercial associate","Higher education","Civil marriage","House / apartment",0.04622,-12315,-1455,-6127,-3346,2,1,1,1,1,1,0,"Laborers",2,1,1,"THURSDAY",12,1,0,1,1,0,1,"Business Entity Type 3",0,0,0,0,-1223
117476,0,"Cash loans","F","Y",0,90000,9e+05,35824.5,9e+05,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020713,-18136,-616,-8390,-1596,26,1,1,0,1,0,0,"Managers",2,3,3,"FRIDAY",8,0,0,0,0,0,0,"Trade: type 3",0,0,0,0,-149
117575,0,"Cash loans","F","Y",0,90000,862560,25348.5,720000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.031329,-15832,-2193,-2168,-3549,9,1,1,0,1,0,0,"Managers",2,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Self-employed",8,0,8,0,0
117631,0,"Cash loans","F","N",0,360000,1293502.5,35568,1129500,"Unaccompanied","Working","Higher education","Separated","House / apartment",0.020246,-17514,-3593,-506,-1058,6,1,1,1,1,0,0,"Accountants",1,3,3,"WEDNESDAY",17,0,0,0,0,0,0,"Other",2,0,2,0,-1714
117648,0,"Cash loans","F","Y",0,234000,112500,7321.5,112500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.030755,-10554,-1741,-4545,-3023,14,1,1,0,1,1,0,"Waiters/barmen staff",2,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-2320
117650,0,"Cash loans","M","N",0,157500,817560,29493,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.019101,-20394,-11696,-8654,-3950,2,1,1,0,1,0,1,"Laborers",2,2,2,"THURSDAY",10,0,0,0,0,0,0,"Electricity",1,0,1,0,-2934
117667,0,"Cash loans","M","N",3,247500,814041,26257.5,679500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-12739,-4006,-3751,-4892,3,1,1,0,1,0,0,"Core staff",5,3,3,"WEDNESDAY",12,0,0,0,0,0,0,"Police",0,0,0,0,-1914
117700,0,"Cash loans","M","Y",0,189000,1042560,34587,9e+05,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.019101,-19920,-3183,-2411,-3456,6,1,1,0,1,0,0,"Security staff",2,2,2,"MONDAY",13,0,0,0,0,0,0,"Construction",0,0,0,0,-220
117787,0,"Revolving loans","M","Y",2,270000,225000,11250,270000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.04622,-13039,-6188,-6705,-4059,2,1,1,0,1,0,0,"Laborers",4,1,1,"MONDAY",18,0,1,1,0,1,1,"Business Entity Type 3",0,0,0,0,-475
117798,0,"Cash loans","M","Y",1,184500,781920,34573.5,675000,"Family","Commercial associate","Higher education","Married","House / apartment",0.00702,-14069,-6709,-1453,-4613,1,1,1,0,1,0,0,"High skill tech staff",3,2,2,"MONDAY",16,0,0,0,1,1,0,"Government",7,2,7,2,-1698
117863,0,"Cash loans","M","Y",0,270000,225000,16002,225000,"Unaccompanied","Working","Incomplete higher","Single / not married","House / apartment",0.072508,-12091,-817,-5371,-4573,5,1,1,1,1,1,0,"Managers",1,1,1,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-165
117880,0,"Revolving loans","F","N",1,135000,157500,7875,157500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","Municipal apartment",0.011703,-10479,-1889,-4368,-2331,7,1,1,0,1,0,0,"Core staff",3,2,2,"TUESDAY",15,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1302
117927,0,"Cash loans","F","N",1,877500,1381113,36562.5,1206000,"Unaccompanied","Commercial associate","Higher education","Separated","House / apartment",0.016612,-12129,-1157,-4700,-2050,2,1,1,0,1,0,0,"Managers",2,2,2,"THURSDAY",16,0,1,1,0,0,0,"Business Entity Type 3",0,0,0,0,-4
117933,0,"Cash loans","F","Y",0,135000,1755000,48262.5,1755000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.020713,-11683,-4299,-682,-767,16,1,1,1,1,1,0,"High skill tech staff",2,3,3,"SATURDAY",11,0,0,0,0,1,1,"Kindergarten",6,0,6,0,-183
118014,0,"Cash loans","F","Y",0,360000,473760,51021,450000,"Unaccompanied","Working","Higher education","Civil marriage","House / apartment",0.014464,-9424,-2250,-4052,-199,12,1,1,0,1,0,0,"Sales staff",2,2,2,"MONDAY",3,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-1133
118029,0,"Cash loans","M","N",0,337500,1451047.5,55399.5,1354500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.003541,-10747,-2270,-297,-3419,3,1,1,1,1,0,0,"Managers",2,1,1,"TUESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-557
118042,0,"Revolving loans","F","Y",0,135000,135000,6750,135000,"Unaccompanied","Commercial associate","Higher education","Single / not married","House / apartment",0.016612,-8368,-95,-8348,-1042,4,1,1,0,1,0,0,"Managers",1,2,2,"FRIDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-440
118068,1,"Cash loans","M","Y",0,135000,891072,35338.5,720000,"Unaccompanied","Working","Higher education","Married","With parents",0.009657,-11227,-2353,-4746,-3388,7,1,1,0,1,0,0,"High skill tech staff",2,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1900
118092,0,"Cash loans","F","Y",0,121500,112068,12199.5,99000,"Family","State servant","Incomplete higher","Married","House / apartment",0.035792,-16423,-1506,-1643,-4135,18,1,1,0,1,0,0,"Medicine staff",2,2,2,"TUESDAY",16,0,0,0,0,0,0,"Other",0,0,0,0,-845
118107,0,"Cash loans","F","Y",2,135000,1477260,53190,1305000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-12416,-2914,-2482,-1203,17,1,1,0,1,0,0,"Core staff",4,3,3,"TUESDAY",11,0,0,0,0,0,0,"Kindergarten",0,0,0,0,0
118122,0,"Cash loans","F","N",0,229500,2517300,72274.5,2250000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.032561,-16059,-1073,-4390,-4636,12,1,1,0,1,1,0,"Managers",2,1,1,"TUESDAY",20,0,1,1,0,0,0,"Government",0,0,0,0,-2
118142,0,"Revolving loans","F","Y",1,292500,675000,33750,675000,"Unaccompanied","Commercial associate","Higher education","Single / not married","House / apartment",0.072508,-15788,-1649,-7394,-4768,64,1,1,0,1,0,1,"Accountants",2,1,1,"FRIDAY",14,0,0,0,0,0,0,"Business Entity Type 1",0,0,0,0,-366
